"REPORT_PERIOD","S_INFO_WINDCODE","S_FA_GROSSPROFITMARGIN_TTM"
"20071231","600643.SH",13.1455
"20071231","600644.SH",34.5279
"20071231","600651.SH",17.4439
"20071231","600652.SH",35.5417
"20071231","600653.SH",6.9097
"20071231","600654.SH",18.0104
"20071231","600655.SH",17.6849
"20071231","600656.SH",8.1805
"20071231","600662.SH",32.0036
"20071231","600669.SH",100
"20071231","600671.SH",30.5658
"20071231","600673.SH",11.1549
"20071231","600675.SH",59.5133
"20071231","600679.SH",6.7104
"20071231","600681.SH",36.2289
"20071231","600683.SH",8.2732
"20071231","600691.SH",6.4516
"20071231","600701.SH",17.0273
"20071231","600704.SH",15.7881
"20071231","600705.SH",14.8034
"20071231","600707.SH",5.265
"20071231","600708.SH",25.6582
"20071231","600713.SH",7.3703
"20071231","600714.SH",17.1756
"20071231","600715.SH",7.5836
"20071231","600716.SH",10.2882
"20071231","600721.SH",67.0343
"20071231","600722.SH",-25.1259
"20071231","600725.SH",17.42
"20071231","600737.SH",30.0375
"20071231","600743.SH",8.0292
"20071231","600745.SH",17.4447
"20071231","600749.SH",38.0258
"20071231","600752.SH",11.1848
"20071231","600758.SH",27.5846
"20071231","600760.SH",11.9557
"20071231","600777.SH",-0.4292
"20071231","600779.SH",74.5893
"20071231","600783.SH",14.7538
"20071231","600788.SH",-1166.8713
"20071231","600790.SH",39.2979
"20071231","600793.SH",-2.4412
"20071231","600802.SH",29.6665
"20071231","600806.SH",35.9302
"20071231","600813.SH",-230.3869
"20071231","600817.SH",5.0551
"20071231","600828.SH",18.8124
"20071231","600847.SH",3.6063
"20071231","600848.SH",21.5282
"20071231","600852.SH",41.8178
"20071231","600856.SH",28.6493
"20071231","600858.SH",18.2157
"20071231","600861.SH",22.8652
"20071231","600862.SH",21.0843
"20071231","600866.SH",17.6123
"20071231","600870.SH",8.2273
"20071231","600882.SH",16.0339
"20071231","600891.SH",38.5893
"20071231","600892.SH",2.1071
"20071231","600896.SH",33.8637
"20071231","600962.SH",21.4266
"20071231","600965.SH",14.0315
"20071231","600978.SH",27.2265
"20071231","600980.SH",0.9727
"20071231","600984.SH",18.6124
"20071231","601899.SH",39.4367
"20071231","601918.SH",31.4927
"20071231","601985.SH",45.0004
"20071231","603569.SH",17.8315
"20071231","603993.SH",68.1528
"20080331","000005.SZ",77.3075
"20080331","000007.SZ",71.6977
"20080331","000010.SZ",37.4234
"20080331","000018.SZ",-14.2125
"20080331","000019.SZ",19.1836
"20080331","000020.SZ",14.2031
"20080331","000024.SZ",48.5617
"20080331","000030.SZ",100
"20080331","000034.SZ",10.4328
"20080331","000035.SZ",46.4293
"20080331","000037.SZ",-9.3983
"20080331","000038.SZ",25.1177
"20080331","000040.SZ",41.5175
"20080331","000055.SZ",14.7666
"20080331","000059.SZ",30.1511
"20080331","000068.SZ",16.0096
"20080331","000070.SZ",12.6306
"20080331","000156.SZ",10.7168
"20080331","000338.SZ",17.7996
"20080331","000408.SZ",-0.7152
"20080331","000413.SZ",14.1704
"20080331","000415.SZ",22.9936
"20080331","000421.SZ",17.463
"20080331","000425.SZ",7.0737
"20080331","000426.SZ",11.5964
"20080331","000430.SZ",53.4868
"20080331","000498.SZ",-21.9561
"20080331","000504.SZ",19.233
"20080331","000505.SZ",32.0396
"20080331","000510.SZ",14.2112
"20080331","000511.SZ",43.3248
"20080331","000517.SZ",-48.8914
"20080331","000518.SZ",19.3194
"20080331","000521.SZ",15.6754
"20080331","000526.SZ",33.9603
"20080331","000529.SZ",6.5728
"20080331","000537.SZ",24.489
"20080331","000545.SZ",43.2535
"20080331","000546.SZ",41.5201
"20080331","000547.SZ",29.9344
"20080331","000551.SZ",24.611
"20080331","000557.SZ",24.8143
"20080331","000561.SZ",7.4385
"20080331","000569.SZ",9.7642
"20080331","000570.SZ",11.4122
"20080331","000582.SZ",21.9162
"20080331","000587.SZ",6.7098
"20080331","000590.SZ",59.9641
"20080331","000591.SZ",8.3171
"20080331","000595.SZ",27.0226
"20080331","000605.SZ",24.0452
"20080331","000606.SZ",34.4661
"20080331","000609.SZ",55.4684
"20080331","000611.SZ",46.9471
"20080331","000613.SZ",89.8203
"20080331","000615.SZ",14.9651
"20080331","000617.SZ",19.9366
"20080331","000622.SZ",14.2103
"20080331","000626.SZ",3.7527
"20080331","000629.SZ",15.6858
"20080331","000632.SZ",9.3761
"20080331","000633.SZ",13.9268
"20080331","000635.SZ",31.3052
"20080331","000638.SZ",10.662
"20080331","000657.SZ",0.8049
"20080331","000659.SZ",23.1001
"20080331","000660.SZ",26.7748
"20080331","000662.SZ",33.7283
"20080331","000665.SZ",18.7745
"20080331","000667.SZ",46.793
"20080331","000670.SZ",3.3559
"20080331","000672.SZ",1.8788
"20080331","000673.SZ",15.0237
"20080331","000676.SZ",21.0291
"20080331","000677.SZ",20.7239
"20080331","000678.SZ",20.7147
"20080331","000681.SZ",5.8639
"20080331","000687.SZ",20.6761
"20080331","000688.SZ",21.196
"20080331","000691.SZ",0.7744
"20080331","000693.SZ",-27.5817
"20080331","000697.SZ",2.2705
"20080331","000707.SZ",29.5299
"20080331","000708.SZ",7.4204
"20080331","000709.SZ",11.1164
"20080331","000710.SZ",7.5185
"20080331","000711.SZ",26.7953
"20080331","000716.SZ",36.5706
"20080331","000717.SZ",11.3232
"20080331","000735.SZ",20.5966
"20080331","000736.SZ",45.6304
"20080331","000738.SZ",6.8602
"20080331","000750.SZ",12.7062
"20080331","000757.SZ",17.4894
"20080331","000760.SZ",12.8576
"20080331","000766.SZ",56.2354
"20080331","000779.SZ",27.8761
"20080331","000780.SZ",29.7398
"20080331","000787.SZ",54.6059
"20080331","000789.SZ",17.614
"20080331","000790.SZ",26.2431
"20080331","000791.SZ",10.8621
"20080331","000795.SZ",14.4478
"20080331","000796.SZ",24.3722
"20080331","000799.SZ",78.5175
"20080331","000802.SZ",52.9766
"20080331","000803.SZ",39.5814
"20080331","000805.SZ",44.0167
"20080331","000809.SZ",76.0883
"20080331","000813.SZ",18.6203
"20080331","000815.SZ",13.9224
"20080331","000818.SZ",13.0225
"20080331","000820.SZ",17.7871
"20080331","000826.SZ",43.6293
"20080331","000831.SZ",9.038
"20080331","000832.SZ",3.0283
"20080331","000838.SZ",30.9317
"20080331","000856.SZ",22.855
"20080331","000862.SZ",37.138
"20080331","000863.SZ",13.3752
"20080331","000868.SZ",12.8437
"20080331","000875.SZ",12.8225
"20080331","000885.SZ",33.0827
"20080331","000887.SZ",28.4147
"20080331","000888.SZ",39.1856
"20080331","000889.SZ",23.2745
"20080331","000893.SZ",7.487
"20080331","000899.SZ",4.7577
"20080331","000908.SZ",15.1805
"20080331","000910.SZ",21.9224
"20080331","000912.SZ",18.2038
"20080331","000913.SZ",14.5637
"20080331","000920.SZ",14.3928
"20080331","000922.SZ",10.8695
"20080331","000923.SZ",17.311
"20080331","000927.SZ",6.0141
"20080331","000933.SZ",25.0833
"20080331","000939.SZ",19.0115
"20080331","000950.SZ",34.3577
"20080331","000953.SZ",7.5165
"20080331","000962.SZ",21.5531
"20080331","000967.SZ",9.7973
"20080331","000968.SZ",30.1847
"20080331","000971.SZ",-26.5192
"20080331","000972.SZ",19.5446
"20080331","000976.SZ",3.7956
"20080331","000979.SZ",13.8017
"20080331","000981.SZ",13.6523
"20080331","000982.SZ",15.5892
"20080331","000987.SZ",24.2738
"20080331","000995.SZ",23.0919
"20080331","000998.SZ",23.4714
"20080331","001896.SZ",-11.0012
"20080331","002010.SZ",22.201
"20080331","002015.SZ",14.436
"20080331","002016.SZ",35.5837
"20080331","002019.SZ",66.0298
"20080331","002027.SZ",5.8413
"20080331","002035.SZ",30.6048
"20080331","002036.SZ",20.0459
"20080331","002039.SZ",50.1542
"20080331","002041.SZ",52.0394
"20080331","002042.SZ",-6.9571
"20080331","002044.SZ",11.1252
"20080331","002046.SZ",32.6469
"20080331","002049.SZ",25.1962
"20080331","002050.SZ",19.8337
"20080331","002053.SZ",25.3126
"20080331","002057.SZ",13.6017
"20080331","002061.SZ",15.922
"20080331","002069.SZ",37.477
"20080331","002075.SZ",-2.7833
"20080331","002086.SZ",17.7178
"20080331","002100.SZ",21.8698
"20080331","002103.SZ",22.0259
"20080331","002105.SZ",14.709
"20080331","002109.SZ",25.9426
"20080331","002113.SZ",14.5628
"20080331","002123.SZ",50.0581
"20080331","002125.SZ",4.8372
"20080331","002127.SZ",11.2227
"20080331","002136.SZ",6.4865
"20080331","002137.SZ",9.0952
"20080331","002188.SZ",25.3514
"20080331","002281.SZ",29.3561
"20080331","600005.SH",22.0847
"20080331","600007.SH",62.1221
"20080331","600026.SH",42.4913
"20080331","600053.SH",49.0538
"20080331","600055.SH",31.4503
"20080331","600065.SH",-5.7948
"20080331","600068.SH",16.4493
"20080331","600069.SH",16.1883
"20080331","600071.SH",18.832
"20080331","600075.SH",24.3243
"20080331","600076.SH",46.2701
"20080331","600080.SH",15.8728
"20080331","600083.SH",-16.8561
"20080331","600090.SH",50.94
"20080331","600091.SH",0.6758
"20080331","600093.SH",29.603
"20080331","600102.SH",12.8368
"20080331","600110.SH",34.3069
"20080331","600127.SH",15.8431
"20080331","600128.SH",7.3902
"20080331","600130.SH",0.7344
"20080331","600135.SH",19.1644
"20080331","600136.SH",40.1802
"20080331","600137.SH",26.7485
"20080331","600139.SH",21.7107
"20080331","600145.SH",24.6982
"20080331","600146.SH",9.7455
"20080331","600149.SH",10.2561
"20080331","600156.SH",8.9886
"20080331","600162.SH",55.4251
"20080331","600163.SH",10.0308
"20080331","600169.SH",15.4694
"20080331","600171.SH",21.6874
"20080331","600173.SH",36.593
"20080331","600178.SH",8.9895
"20080331","600179.SH",9.0526
"20080331","600180.SH",-40.4463
"20080331","600184.SH",13.0101
"20080331","600186.SH",7.3013
"20080331","600187.SH",57.8376
"20080331","600189.SH",21.3618
"20080331","600191.SH",5.2805
"20080331","600201.SH",44.8031
"20080331","600203.SH",3.3877
"20080331","600207.SH",14.0793
"20080331","600211.SH",12.4936
"20080331","600212.SH",-20.3891
"20080331","600213.SH",9.6686
"20080331","600215.SH",26.0841
"20080331","600217.SH",13.7029
"20080331","600223.SH",-7.125
"20080331","600225.SH",13.2162
"20080331","600230.SH",26.9788
"20080331","600233.SH",25.5861
"20080331","600234.SH",17.8436
"20080331","600242.SH",26.1804
"20080331","600246.SH",44.9912
"20080331","600247.SH",41.9829
"20080331","600248.SH",28.5316
"20080331","600251.SH",16.7515
"20080331","600257.SH",26.5956
"20080331","600259.SH",-0.6601
"20080331","600265.SH",0.3904
"20080331","600275.SH",33.3713
"20080331","600277.SH",13.8403
"20080331","600280.SH",18.3795
"20080331","600291.SH",26.8503
"20080331","600292.SH",11.5506
"20080331","600293.SH",13.8017
"20080331","600299.SH",13.9082
"20080331","600306.SH",15.9784
"20080331","600311.SH",7.131
"20080331","600313.SH",11.9201
"20080331","600316.SH",14.3369
"20080331","600318.SH",22.126
"20080331","600319.SH",10.7268
"20080331","600321.SH",16.2645
"20080331","600331.SH",35.5274
"20080331","600338.SH",1.3462
"20080331","600339.SH",21.8484
"20080331","600340.SH",18.009
"20080331","600346.SH",21.7228
"20080331","600353.SH",25.2833
"20080331","600354.SH",25.3039
"20080331","600356.SH",25.2115
"20080331","600359.SH",22.353
"20080331","600365.SH",37.7009
"20080331","600369.SH",15.7114
"20080331","600372.SH",-2.8536
"20080331","600373.SH",5.8788
"20080331","600375.SH",9.4317
"20080331","600381.SH",26.9125
"20080331","600385.SH",73.4613
"20080331","600390.SH",18.0482
"20080331","600393.SH",25.6593
"20080331","600397.SH",20.6511
"20080331","600401.SH",15.3842
"20080331","600405.SH",25.1609
"20080331","600408.SH",21.1569
"20080331","600422.SH",34.3022
"20080331","600425.SH",24.1201
"20080331","600432.SH",44.3766
"20080331","600444.SH",17.0556
"20080331","600448.SH",5.384
"20080331","600452.SH",14.7342
"20080331","600455.SH",23.8592
"20080331","600462.SH",-13.5703
"20080331","600476.SH",7.9613
"20080331","600482.SH",13.8924
"20080331","600501.SH",21.3163
"20080331","600503.SH",-16.9278
"20080331","600506.SH",9.8988
"20080331","600509.SH",32.456
"20080331","600515.SH",30.6942
"20080331","600517.SH",21.8487
"20080331","600520.SH",20.4531
"20080331","600537.SH",27.1515
"20080331","600539.SH",19.5371
"20080331","600543.SH",36.9476
"20080331","600545.SH",24.188
"20080331","600546.SH",5.2801
"20080331","600552.SH",20.9933
"20080331","600555.SH",12.5512
"20080331","600556.SH",-14.6647
"20080331","600565.SH",23.8737
"20080331","600566.SH",27.5774
"20080331","600568.SH",10.1073
"20080331","600576.SH",50.9896
"20080331","600579.SH",5.1008
"20080331","600581.SH",11.5377
"20080331","600598.SH",30.6387
"20080331","600599.SH",31.9388
"20080331","600601.SH",7.5487
"20080331","600602.SH",-5.6415
"20080331","600603.SH",61.2919
"20080331","600604.SH",7.2176
"20080331","600605.SH",2.8898
"20080331","600606.SH",38.718
"20080331","600607.SH",27.1732
"20080331","600608.SH",13.8797
"20080331","600609.SH",9.4824
"20080331","600610.SH",6.0247
"20080331","600611.SH",18.0459
"20080331","600612.SH",8.8191
"20080331","600613.SH",64.0707
"20080331","600614.SH",26.7902
"20080331","600615.SH",51.4076
"20080331","600616.SH",16.0504
"20080331","600617.SH",11.5713
"20080331","600618.SH",11.3284
"20080331","600619.SH",11.7471
"20080331","600620.SH",25.4833
"20080331","600621.SH",8.1314
"20080331","600622.SH",27.0929
"20080331","600623.SH",16.127
"20080331","600625.SH",7.7055
"20080331","600629.SH",50.8506
"20080331","600633.SH",14.4022
"20080331","600643.SH",13.6585
"20080331","600644.SH",33.2519
"20080331","600651.SH",17.7605
"20080331","600652.SH",36.0673
"20080331","600653.SH",6.7404
"20080331","600654.SH",18.1263
"20080331","600655.SH",16.4803
"20080331","600656.SH",18.4438
"20080331","600662.SH",32.6014
"20080331","600670.SH",33.153
"20080331","600673.SH",15.5093
"20080331","600675.SH",56.7517
"20080331","600679.SH",6.6062
"20080331","600681.SH",34.415
"20080331","600683.SH",7.6957
"20080331","600691.SH",6.573
"20080331","600698.SH",9.2392
"20080331","600699.SH",11.6997
"20080331","600700.SH",12.8646
"20080331","600701.SH",15.9242
"20080331","600703.SH",87.1252
"20080331","600704.SH",16.0991
"20080331","600705.SH",21.7854
"20080331","600707.SH",5.952
"20080331","600708.SH",25.9643
"20080331","600711.SH",66.9411
"20080331","600713.SH",7.3932
"20080331","600714.SH",26.1058
"20080331","600715.SH",8.7175
"20080331","600716.SH",10.7172
"20080331","600721.SH",67.2483
"20080331","600722.SH",-31.447
"20080331","600725.SH",18.3344
"20080331","600733.SH",80.7533
"20080331","600735.SH",6.9924
"20080331","600737.SH",29.6046
"20080331","600743.SH",8.0526
"20080331","600744.SH",11.1625
"20080331","600745.SH",20.4284
"20080331","600749.SH",41.3551
"20080331","600758.SH",28.6081
"20080331","600760.SH",12.8996
"20080331","600766.SH",6.0742
"20080331","600767.SH",59.5844
"20080331","600769.SH",11.9592
"20080331","600773.SH",61.3208
"20080331","600777.SH",3.3825
"20080331","600779.SH",76.3994
"20080331","600783.SH",14.1358
"20080331","600790.SH",40.2422
"20080331","600793.SH",-1.2661
"20080331","600802.SH",27.8722
"20080331","600805.SH",26.6023
"20080331","600806.SH",35.5136
"20080331","600807.SH",40.601
"20080331","600813.SH",-286.4789
"20080331","600815.SH",15.5735
"20080331","600817.SH",4.9932
"20080331","600821.SH",17.1982
"20080331","600828.SH",20.2395
"20080331","600844.SH",22.3947
"20080331","600847.SH",3.8019
"20080331","600848.SH",22.1073
"20080331","600853.SH",11.4868
"20080331","600856.SH",29.3908
"20080331","600858.SH",18.4038
"20080331","600861.SH",22.8706
"20080331","600862.SH",20.7165
"20080331","600866.SH",16.2034
"20080331","600869.SH",28.7965
"20080331","600870.SH",8.389
"20080331","600876.SH",11.3923
"20080331","600882.SH",15.1098
"20080331","600891.SH",38.2876
"20080331","600892.SH",2.5162
"20080331","600896.SH",36.9048
"20080331","600898.SH",5.9431
"20080331","600962.SH",24.5181
"20080331","600965.SH",15.0076
"20080331","600978.SH",27.3655
"20080331","600980.SH",1.4202
"20080331","600984.SH",17.4887
"20080331","600988.SH",19.7973
"20080331","600990.SH",27.7419
"20080331","601005.SH",12.964
"20080331","601111.SH",18.6453
"20080331","601186.SH",9.7482
"20080331","601333.SH",23.5905
"20080331","601872.SH",47.0056
"20080630","000005.SZ",70.1407
"20080630","000007.SZ",71.5028
"20080630","000010.SZ",36.4149
"20080630","000018.SZ",-12.33
"20080630","000020.SZ",14.3772
"20080630","000024.SZ",50.114
"20080630","000030.SZ",100
"20080630","000034.SZ",9.9112
"20080630","000035.SZ",69.9681
"20080630","000037.SZ",-19.4922
"20080630","000040.SZ",42.921
"20080630","000059.SZ",30.9867
"20080630","000068.SZ",17.7373
"20080630","000070.SZ",12.2825
"20080630","000156.SZ",10.7334
"20080630","000408.SZ",-3.5203
"20080630","000413.SZ",13.7452
"20080630","000415.SZ",23.9459
"20080630","000421.SZ",14.2993
"20080630","000488.SZ",21.9157
"20080630","000498.SZ",-20.0752
"20080630","000504.SZ",16.3982
"20080630","000505.SZ",24.0073
"20080630","000510.SZ",11.997
"20080630","000511.SZ",43.2147
"20080630","000517.SZ",-54.8434
"20080630","000518.SZ",19.7263
"20080630","000521.SZ",18.2529
"20080630","000526.SZ",13.2038
"20080630","000529.SZ",5.4652
"20080630","000545.SZ",43.454
"20080630","000551.SZ",24.4006
"20080630","000557.SZ",25.2568
"20080630","000561.SZ",7.4094
"20080630","000587.SZ",-8.115
"20080630","000590.SZ",52.6774
"20080630","000591.SZ",8.4452
"20080630","000605.SZ",23.7267
"20080630","000606.SZ",36.3839
"20080630","000609.SZ",55.4765
"20080630","000611.SZ",47.4637
"20080630","000613.SZ",89.4157
"20080630","000615.SZ",12.3288
"20080630","000617.SZ",19.2112
"20080630","000622.SZ",17.134
"20080630","000626.SZ",3.6739
"20080630","000629.SZ",14.3434
"20080630","000633.SZ",16.0683
"20080630","000638.SZ",9.3553
"20080630","000659.SZ",22.4037
"20080630","000660.SZ",29.6407
"20080630","000662.SZ",31.5139
"20080630","000667.SZ",51.0805
"20080630","000670.SZ",7.855
"20080630","000672.SZ",2.1176
"20080630","000673.SZ",12.2335
"20080630","000676.SZ",21.919
"20080630","000677.SZ",18.5367
"20080630","000678.SZ",19.5031
"20080630","000688.SZ",17.8833
"20080630","000691.SZ",-3.2008
"20080630","000693.SZ",-34.0003
"20080630","000697.SZ",2.3963
